success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rt,stimulus,response,view_history,task,correct_response,correct
,,,,,image-keyboard-response,163,726536,0.0-7.0-0.109,pilota_data_1635123318042,,,3396,img/testing_events/Ab/Test_Ab_Event_20.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,164,729933,0.0-7.0-0.110,pilota_data_1635123318042,,,3394,img/testing_events/Bc/Test_Bc_Event_12.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,165,732128,0.0-7.0-0.111,pilota_data_1635123318042,,,2192,img/testing_events/Ca/Test_Ca_Event_11.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,166,736639,0.0-7.0-0.112,pilota_data_1635123318042,,,4509,img/testing_events/Ca/Test_Ca_Event_22.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,167,743761,0.0-7.0-0.113,pilota_data_1635123318042,,,7120,img/testing_events/Ba/Test_Ba_Event_18.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,168,745831,0.0-7.0-0.114,pilota_data_1635123318042,,,2059,img/testing_events/Ba/Test_Ba_Event_1.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,169,748732,0.0-7.0-0.115,pilota_data_1635123318042,,,2899,img/testing_events/Ab/Test_Ab_Event_3.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,170,751342,0.0-7.0-0.116,pilota_data_1635123318042,,,2607,img/testing_events/Ac/Test_Ac_Event_7.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,171,752816,0.0-7.0-0.117,pilota_data_1635123318042,,,1472,img/testing_events/Ac/Test_Ac_Event_11.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,172,755852,0.0-7.0-0.118,pilota_data_1635123318042,,,3033,img/testing_events/Ba/Test_Ba_Event_21.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,173,759306,0.0-7.0-0.119,pilota_data_1635123318042,,,3452,img/testing_events/Ac/Test_Ac_Event_10.jpg,n,,response,c,FALSE
,,,,,image-keyboard-response,174,761299,0.0-7.0-0.120,pilota_data_1635123318042,,,1990,img/testing_events/Bc/Test_Bc_Event_3.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,175,765057,0.0-7.0-0.121,pilota_data_1635123318042,,,3756,img/testing_events/Ac/Test_Ac_Event_14.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,176,767610,0.0-7.0-0.122,pilota_data_1635123318042,,,2549,img/testing_events/Ba/Test_Ba_Event_13.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,177,770826,0.0-7.0-0.123,pilota_data_1635123318042,,,3213,img/testing_events/Bc/Test_Bc_Event_21.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,178,773314,0.0-7.0-0.124,pilota_data_1635123318042,,,2486,img/testing_events/Cb/Test_Cb_Event_1.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,179,784800,0.0-7.0-0.125,pilota_data_1635123318042,,,11483,img/testing_events/Bc/Test_Bc_Event_6.jpg,e,,response,e,TRUE
,,,,,image-keyboard-response,180,785914,0.0-7.0-0.126,pilota_data_1635123318042,,,1112,img/testing_events/Cb/Test_Cb_Event_5.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,181,797266,0.0-7.0-0.127,pilota_data_1635123318042,,,11349,img/testing_events/Ac/Test_Ac_Event_17.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,182,801430,0.0-7.0-0.128,pilota_data_1635123318042,,,4162,img/testing_events/Ba/Test_Ba_Event_10.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,183,805748,0.0-7.0-0.129,pilota_data_1635123318042,,,4315,img/testing_events/Cb/Test_Cb_Event_9.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,184,812735,0.0-7.0-0.130,pilota_data_1635123318042,,,6985,img/testing_events/Ca/Test_Ca_Event_12.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,185,824559,0.0-7.0-0.131,pilota_data_1635123318042,,,11821,img/testing_events/Cb/Test_Cb_Event_24.jpg,u,,response,e,FALSE
,,,,,image-keyboard-response,186,829812,0.0-7.0-0.132,pilota_data_1635123318042,,,5249,img/testing_events/Ab/Test_Ab_Event_8.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,187,835405,0.0-7.0-0.133,pilota_data_1635123318042,,,5591,img/testing_events/Ab/Test_Ab_Event_23.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,188,839531,0.0-7.0-0.134,pilota_data_1635123318042,,,4123,img/testing_events/Ba/Test_Ba_Event_23.jpg,c,,response,e,FALSE
,,,,,image-keyboard-response,189,844267,0.0-7.0-0.135,pilota_data_1635123318042,,,4734,img/testing_events/Ca/Test_Ca_Event_24.jpg,c,,response,n,FALSE
,,,,,image-keyboard-response,190,848138,0.0-7.0-0.136,pilota_data_1635123318042,,,3868,img/testing_events/Ac/Test_Ac_Event_15.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,191,850084,0.0-7.0-0.137,pilota_data_1635123318042,,,1935,img/testing_events/Ab/Test_Ab_Event_11.jpg,c,,response,c,TRUE
,,,,,image-keyboard-response,192,852896,0.0-7.0-0.138,pilota_data_1635123318042,,,2809,img/testing_events/Ac/Test_Ac_Event_5.jpg,n,,response,u,FALSE
,,,,,image-keyboard-response,193,857711,0.0-7.0-0.139,pilota_data_1635123318042,,,4813,img/testing_events/Bc/Test_Bc_Event_15.jpg,u,,response,u,TRUE
,,,,,image-keyboard-response,194,861492,0.0-7.0-0.140,pilota_data_1635123318042,,,3778,img/testing_events/Cb/Test_Cb_Event_23.jpg,u,,response,n,FALSE
,,,,,image-keyboard-response,195,863617,0.0-7.0-0.141,pilota_data_1635123318042,,,2123,img/testing_events/Ba/Test_Ba_Event_6.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,196,866790,0.0-7.0-0.142,pilota_data_1635123318042,,,3170,img/testing_events/Ca/Test_Ca_Event_8.jpg,n,,response,n,TRUE
,,,,,image-keyboard-response,197,870895,0.0-7.0-0.143,pilota_data_1635123318042,,,4103,img/testing_events/Ab/Test_Ab_Event_1.jpg,e,,response,e,TRUE
TRUE,,,,,fullscreen,198,870899,0.0-8.0,pilota_data_1635123318042,,,,,,,,,
,,,,,survey-text,199,877810,0.0-9.0,pilota_data_1635123318042,,,6886,,"{""Q0"":""akhsdfjkah"",""Q1"":""askdfkajshdf"",""Q2"":""ashdfkjasdfjkhasdf""}",,,,
